,d.id,n.N_Name,count(s)
42,http://www.orpha.net/ORDO/Orphanet_98995,EARLY-ONSET ZONULAR CATARACT,7
43,http://www.orpha.net/ORDO/Orphanet_391641,FEINGOLD SYNDROME TYPE 1,39
44,http://www.orpha.net/ORDO/Orphanet_98916,ACUTE INFLAMMATORY DEMYELINATING POLYRADICULONEUROPATHY,12
45,http://www.orpha.net/ORDO/Orphanet_98911,DISTAL MYOTILINOPATHY,16
46,http://www.orpha.net/ORDO/Orphanet_555407,NAD(P)HX EPIMERASE DEFICIENCY,22
47,http://www.orpha.net/ORDO/Orphanet_93622,DENT DISEASE TYPE 1,39
48,http://www.orpha.net/ORDO/Orphanet_2398,MULTIPLE SYMMETRIC LIPOMATOSIS,8
49,http://www.orpha.net/ORDO/Orphanet_64754,NEVUS COMEDONICUS SYNDROME,15
50,http://www.orpha.net/ORDO/Orphanet_98912,"LATE-ONSET DISTAL MYOPATHY, MARKESBERY-GRIGGS TYPE",14
51,http://www.orpha.net/ORDO/Orphanet_2470,MATTHEW-WOOD SYNDROME,52
52,http://www.orpha.net/ORDO/Orphanet_98868,SOUTHEAST ASIAN OVALOCYTOSIS,3
53,http://www.orpha.net/ORDO/Orphanet_98967,SCHNYDER CORNEAL DYSTROPHY,3
54,http://www.orpha.net/ORDO/Orphanet_93613,CYSTINURIA TYPE B,11
55,http://www.orpha.net/ORDO/Orphanet_295195,SYNPOLYDACTYLY TYPE 1,14
56,http://www.orpha.net/ORDO/Orphanet_324581,BENIGN SAMARITAN CONGENITAL MYOPATHY,19
57,http://www.orpha.net/ORDO/Orphanet_209932,CONE DYSTROPHY WITH SUPERNORMAL ROD RESPONSE,10
58,http://www.orpha.net/ORDO/Orphanet_35688,MADELUNG DEFORMITY,24
59,http://www.orpha.net/ORDO/Orphanet_284973,MARFAN SYNDROME TYPE 2,50
60,http://www.orpha.net/ORDO/Orphanet_2387,LEUKONYCHIA TOTALIS,12
61,http://www.orpha.net/ORDO/Orphanet_2382,LENNOX-GASTAUT SYNDROME,37
62,http://www.orpha.net/ORDO/Orphanet_67036,AUTOSOMAL DOMINANT OPTIC ATROPHY AND CATARACT,34
63,http://www.orpha.net/ORDO/Orphanet_211067,EPISODIC ATAXIA TYPE 5,8
64,http://www.orpha.net/ORDO/Orphanet_209967,EPISODIC ATAXIA TYPE 6,25
65,http://www.orpha.net/ORDO/Orphanet_98956,EPITHELIAL BASEMENT MEMBRANE DYSTROPHY,4
66,http://www.orpha.net/ORDO/Orphanet_98964,LATTICE CORNEAL DYSTROPHY TYPE I,7
67,http://www.orpha.net/ORDO/Orphanet_329971,GENERALIZED JUVENILE POLYPOSIS/JUVENILE POLYPOSIS COLI,26
68,http://www.orpha.net/ORDO/Orphanet_443197,X-LINKED ERYTHROPOIETIC PROTOPORPHYRIA,7
69,http://www.orpha.net/ORDO/Orphanet_209981,IRIDA SYNDROME,13
70,http://www.orpha.net/ORDO/Orphanet_98994,TOTAL EARLY-ONSET CATARACT,6
71,http://www.orpha.net/ORDO/Orphanet_98969,MACULAR CORNEAL DYSTROPHY,8
72,http://www.orpha.net/ORDO/Orphanet_64742,PLEUROPULMONARY BLASTOMA,4
73,http://www.orpha.net/ORDO/Orphanet_209908,CHILDHOOD APRAXIA OF SPEECH,6
74,http://www.orpha.net/ORDO/Orphanet_2311,AUTOSOMAL RECESSIVE SPONDYLOCOSTAL DYSOSTOSIS,55
75,http://www.orpha.net/ORDO/Orphanet_2250,HYPOSMIA-NASAL AND OCULAR HYPOPLASIA-HYPOGONADOTROPIC HYPOGONADISM SYNDROME,43
76,http://www.orpha.net/ORDO/Orphanet_93602,XANTHINURIA TYPE II,4
77,http://www.orpha.net/ORDO/Orphanet_435387,AUTOSOMAL DOMINANT CHARCOT-MARIE-TOOTH DISEASE TYPE 2Y,23
78,http://www.orpha.net/ORDO/Orphanet_391646,FEINGOLD SYNDROME TYPE 2,7
79,http://www.orpha.net/ORDO/Orphanet_92050,CONGENITAL TUFTING ENTEROPATHY,7
80,http://www.orpha.net/ORDO/Orphanet_67046,3-METHYLGLUTACONIC ACIDURIA TYPE 1,30
81,http://www.orpha.net/ORDO/Orphanet_98908,NEUTRAL LIPID STORAGE MYOPATHY,26
82,http://www.orpha.net/ORDO/Orphanet_2312,TRANSIENT FAMILIAL NEONATAL HYPERBILIRUBINEMIA,5
83,http://www.orpha.net/ORDO/Orphanet_64755,BECKER NEVUS SYNDROME,19
84,http://www.orpha.net/ORDO/Orphanet_456369,POLYGLUCOSAN BODY MYOPATHY TYPE 2,7
85,http://www.orpha.net/ORDO/Orphanet_2396,ENCEPHALOCRANIOCUTANEOUS LIPOMATOSIS,74
86,http://www.orpha.net/ORDO/Orphanet_2457,MANDIBULOACRAL DYSPLASIA,47
87,http://www.orpha.net/ORDO/Orphanet_329903,IMMUNOGLOBULIN-MEDIATED MEMBRANOPROLIFERATIVE GLOMERULONEPHRITIS,11
88,http://www.orpha.net/ORDO/Orphanet_93604,ANTENATAL BARTTER SYNDROME,54
89,http://www.orpha.net/ORDO/Orphanet_96147,KLEEFSTRA SYNDROME DUE TO 9Q34 MICRODELETION,79
90,http://www.orpha.net/ORDO/Orphanet_2332,KBG SYNDROME,32
91,http://www.orpha.net/ORDO/Orphanet_35708,AROMATIC L-AMINO ACID DECARBOXYLASE DEFICIENCY,26
92,http://www.orpha.net/ORDO/Orphanet_98849,SYSTEMIC MASTOCYTOSIS WITH ASSOCIATED HEMATOLOGIC NEOPLASM,7
93,http://www.orpha.net/ORDO/Orphanet_398189,FOCAL FACIAL DERMAL DYSPLASIA TYPE IV,17
94,http://www.orpha.net/ORDO/Orphanet_97548,RIGHT SIDED ATRIAL ISOMERISM,15
95,http://www.orpha.net/ORDO/Orphanet_93600,PRIMARY HYPEROXALURIA TYPE 3,8
96,http://www.orpha.net/ORDO/Orphanet_2253,FOVEAL HYPOPLASIA-PRESENILE CATARACT SYNDROME,11
97,http://www.orpha.net/ORDO/Orphanet_59303,NEONATAL ICHTHYOSIS-SCLEROSING CHOLANGITIS SYNDROME,25
98,http://www.orpha.net/ORDO/Orphanet_98942,COLOBOMA OF CHOROID AND RETINA,14
99,http://www.orpha.net/ORDO/Orphanet_98991,EARLY-ONSET NUCLEAR CATARACT,7
100,http://www.orpha.net/ORDO/Orphanet_98934,HUNTINGTON DISEASE-LIKE 2,24
101,http://www.orpha.net/ORDO/Orphanet_2460,VAN DEN ENDE-GUPTA SYNDROME,40
102,http://www.orpha.net/ORDO/Orphanet_98809,PAROXYSMAL KINESIGENIC DYSKINESIA,13
103,http://www.orpha.net/ORDO/Orphanet_98863,X-LINKED EMERY-DREIFUSS MUSCULAR DYSTROPHY,54
104,http://www.orpha.net/ORDO/Orphanet_168796,"HEART-HAND SYNDROME, SLOVENIAN TYPE",11
105,http://www.orpha.net/ORDO/Orphanet_98974,FUCHS ENDOTHELIAL CORNEAL DYSTROPHY,9
106,http://www.orpha.net/ORDO/Orphanet_35737,MORNING GLORY DISC ANOMALY,8
107,http://www.orpha.net/ORDO/Orphanet_141074,EXTERNAL AUDITORY CANAL APLASIA/HYPOPLASIA,4
108,http://www.orpha.net/ORDO/Orphanet_2442,X-LINKED LYMPHOPROLIFERATIVE DISEASE,35
109,http://www.orpha.net/ORDO/Orphanet_63260,CRANIORACHISCHISIS,8
110,http://www.orpha.net/ORDO/Orphanet_98878,HEMOPHILIA A,7
111,http://www.orpha.net/ORDO/Orphanet_209905,BRAIN-LUNG-THYROID SYNDROME,22
112,http://www.orpha.net/ORDO/Orphanet_2318,JOUBERT SYNDROME WITH OCULORENAL DEFECT,107
113,http://www.orpha.net/ORDO/Orphanet_440713,ISOLATED SEDOHEPTULOKINASE DEFICIENCY,24
114,http://www.orpha.net/ORDO/Orphanet_398069,PRADER-WILLI SYNDROME DUE TO A POINT MUTATION,46
115,http://www.orpha.net/ORDO/Orphanet_98944,COLOBOMA OF IRIS,14
116,http://www.orpha.net/ORDO/Orphanet_98914,PRESYNAPTIC CONGENITAL MYASTHENIC SYNDROMES,107
117,http://www.orpha.net/ORDO/Orphanet_494526,INFANTILE-ONSET GENERALIZED DYSKINESIA WITH OROFACIAL INVOLVEMENT,15
118,http://www.orpha.net/ORDO/Orphanet_177926,SYMPTOMATIC FORM OF HEMOPHILIA A IN FEMALE CARRIERS,7
119,http://www.orpha.net/ORDO/Orphanet_93474,SCHEIE SYNDROME,31
120,http://www.orpha.net/ORDO/Orphanet_440706,RIBOSE-5-P ISOMERASE DEFICIENCY,23
121,http://www.orpha.net/ORDO/Orphanet_319199,AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 53,24
122,http://www.orpha.net/ORDO/Orphanet_2308,JACOBSEN SYNDROME,74
123,http://www.orpha.net/ORDO/Orphanet_284963,MARFAN SYNDROME TYPE 1,54
124,http://www.orpha.net/ORDO/Orphanet_98985,EARLY-ONSET SUTURAL CATARACT,3
125,http://www.orpha.net/ORDO/Orphanet_93404,SYNDACTYLY TYPE 3,7
126,http://www.orpha.net/ORDO/Orphanet_2407,LOC SYNDROME,8
127,http://www.orpha.net/ORDO/Orphanet_98915,SYNAPTIC CONGENITAL MYASTHENIC SYNDROMES,65
128,http://www.orpha.net/ORDO/Orphanet_93598,PRIMARY HYPEROXALURIA TYPE 1,39
129,http://www.orpha.net/ORDO/Orphanet_35664,ALDH18A1-RELATED DE BARSY SYNDROME,44
130,http://www.orpha.net/ORDO/Orphanet_494541,CHILDHOOD-ONSET BENIGN CHOREA WITH STRIATAL INVOLVEMENT,10
131,http://www.orpha.net/ORDO/Orphanet_64739,OVARIAN HYPERSTIMULATION SYNDROME,17
132,http://www.orpha.net/ORDO/Orphanet_2323,SANJAD-SAKATI SYNDROME,48
133,http://www.orpha.net/ORDO/Orphanet_324604,CLASSIC MULTIMINICORE MYOPATHY,44
134,http://www.orpha.net/ORDO/Orphanet_2440,ISOLATED SPLIT HAND-SPLIT FOOT MALFORMATION,21
135,http://www.orpha.net/ORDO/Orphanet_2481,NEUROCUTANEOUS MELANOCYTOSIS,14
136,http://www.orpha.net/ORDO/Orphanet_324561,HYPOPIGMENTATION-PUNCTATE PALMOPLANTAR KERATODERMA SYNDROME,5
137,http://www.orpha.net/ORDO/Orphanet_209951,AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 18,42
138,http://www.orpha.net/ORDO/Orphanet_228174,AUTOSOMAL DOMINANT CHARCOT-MARIE-TOOTH DISEASE TYPE 2N,12
139,http://www.orpha.net/ORDO/Orphanet_228000,IDIOPATHIC CD4 LYMPHOCYTOPENIA,7
140,http://www.orpha.net/ORDO/Orphanet_52901,ISOLATED FOLLICLE STIMULATING HORMONE DEFICIENCY,26
141,http://www.orpha.net/ORDO/Orphanet_284979,NEONATAL MARFAN SYNDROME,42
142,http://www.orpha.net/ORDO/Orphanet_284984,ANEURYSM-OSTEOARTHRITIS SYNDROME,34
143,http://www.orpha.net/ORDO/Orphanet_98992,EARLY-ONSET PARTIAL CATARACT,10
144,http://www.orpha.net/ORDO/Orphanet_93610,DISTAL RENAL TUBULAR ACIDOSIS WITH ANEMIA,17
145,http://www.orpha.net/ORDO/Orphanet_98855,AUTOSOMAL RECESSIVE EMERY-DREIFUSS MUSCULAR DYSTROPHY,43
146,http://www.orpha.net/ORDO/Orphanet_391677,SHORT STATURE-OPTIC ATROPHY-PELGER-HUËT ANOMALY SYNDROME,31
147,http://www.orpha.net/ORDO/Orphanet_98895,BECKER MUSCULAR DYSTROPHY,23
148,http://www.orpha.net/ORDO/Orphanet_2485,MELORHEOSTOSIS,4
149,http://www.orpha.net/ORDO/Orphanet_1010,AUTOSOMAL DOMINANT PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA,12
150,http://www.orpha.net/ORDO/Orphanet_2307,IVIC SYNDROME,32
151,http://www.orpha.net/ORDO/Orphanet_34217,NAXOS DISEASE,30
152,http://www.orpha.net/ORDO/Orphanet_208513,SPINOCEREBELLAR ATAXIA TYPE 29,26
153,http://www.orpha.net/ORDO/Orphanet_220393,DIFFUSE CUTANEOUS SYSTEMIC SCLEROSIS,25
154,http://www.orpha.net/ORDO/Orphanet_177910,PRADER-WILLI SYNDROME DUE TO IMPRINTING MUTATION,72
155,http://www.orpha.net/ORDO/Orphanet_98806,"PRIMARY DYSTONIA, DYT6 TYPE",15
156,http://www.orpha.net/ORDO/Orphanet_2445,CONOTRUNCAL HEART MALFORMATIONS,10
157,http://www.orpha.net/ORDO/Orphanet_329918,C3 GLOMERULOPATHY,14
158,http://www.orpha.net/ORDO/Orphanet_2364,GLYCOGEN STORAGE DISEASE DUE TO LACTATE DEHYDROGENASE DEFICIENCY,13
159,http://www.orpha.net/ORDO/Orphanet_98880,FAMILIAL AFIBRINOGENEMIA,10
160,http://www.orpha.net/ORDO/Orphanet_177907,PRADER-WILLI SYNDROME DUE TO TRANSLOCATION,72
161,http://www.orpha.net/ORDO/Orphanet_2363,LACRIMOAURICULODENTODIGITAL SYNDROME,42
162,http://www.orpha.net/ORDO/Orphanet_2499,METACHONDROMATOSIS,11
163,http://www.orpha.net/ORDO/Orphanet_67044,THROMBOCYTOPENIA WITH CONGENITAL DYSERYTHROPOIETIC ANEMIA,18
164,http://www.orpha.net/ORDO/Orphanet_1040,METAPHYSEAL ANADYSPLASIA,34
165,http://www.orpha.net/ORDO/Orphanet_35701,3-HYDROXY-3-METHYLGLUTARYL-COA SYNTHASE DEFICIENCY,6
166,http://www.orpha.net/ORDO/Orphanet_158029,SEA-BLUE HISTIOCYTOSIS,17
167,http://www.orpha.net/ORDO/Orphanet_98909,DESMINOPATHY,19
168,http://www.orpha.net/ORDO/Orphanet_1020,EARLY-ONSET AUTOSOMAL DOMINANT ALZHEIMER DISEASE,47
169,http://www.orpha.net/ORDO/Orphanet_35710,GLUCOSE-GALACTOSE MALABSORPTION,10
170,http://www.orpha.net/ORDO/Orphanet_324535,COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 11,36
171,http://www.orpha.net/ORDO/Orphanet_98889,BILATERAL PERISYLVIAN POLYMICROGYRIA,15
172,http://www.orpha.net/ORDO/Orphanet_67042,LATE-ONSET RETINAL DEGENERATION,9
173,http://www.orpha.net/ORDO/Orphanet_209916,EXTRASKELETAL MYXOID CHONDROSARCOMA,2
174,http://www.orpha.net/ORDO/Orphanet_209902,HYPERCHOLESTEROLEMIA DUE TO CHOLESTEROL 7ALPHA-HYDROXYLASE DEFICIENCY,14
175,http://www.orpha.net/ORDO/Orphanet_2337,NON-EPIDERMOLYTIC PALMOPLANTAR KERATODERMA,7
176,http://www.orpha.net/ORDO/Orphanet_97360,ROBINOW SYNDROME,100
177,http://www.orpha.net/ORDO/Orphanet_98902,AMISH NEMALINE MYOPATHY,20
178,http://www.orpha.net/ORDO/Orphanet_228179,AUTOSOMAL DOMINANT CHARCOT-MARIE-TOOTH DISEASE TYPE 2M,15
179,http://www.orpha.net/ORDO/Orphanet_2333,KENNY-CAFFEY SYNDROME,42
180,http://www.orpha.net/ORDO/Orphanet_54057,THROMBOTIC THROMBOCYTOPENIC PURPURA,18
181,http://www.orpha.net/ORDO/Orphanet_2348,"FAMILIAL PARTIAL LIPODYSTROPHY, DUNNIGAN TYPE",51
182,http://www.orpha.net/ORDO/Orphanet_98885,BLEEDING DIATHESIS DUE TO GLYCOPROTEIN VI DEFICIENCY,8
183,http://www.orpha.net/ORDO/Orphanet_319189,FAMILIAL CORTICAL MYOCLONUS,7
184,http://www.orpha.net/ORDO/Orphanet_2451,MUCOCUTANEOUS VENOUS MALFORMATIONS,4
185,http://www.orpha.net/ORDO/Orphanet_93605,CLASSIC BARTTER SYNDROME,19
186,http://www.orpha.net/ORDO/Orphanet_275555,PREECLAMPSIA,4
187,http://www.orpha.net/ORDO/Orphanet_284804,OCULAR ALBINISM,9
188,http://www.orpha.net/ORDO/Orphanet_2290,MICROVILLUS INCLUSION DISEASE,16
189,http://www.orpha.net/ORDO/Orphanet_2254,PONTOCEREBELLAR HYPOPLASIA TYPE 1,52
190,http://www.orpha.net/ORDO/Orphanet_93403,SYNDACTYLY TYPE 2,20
191,http://www.orpha.net/ORDO/Orphanet_35704,L-ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY,10
192,http://www.orpha.net/ORDO/Orphanet_2498,SYNDACTYLY TYPE 8,2
193,http://www.orpha.net/ORDO/Orphanet_324569,PONTOCEREBELLAR HYPOPLASIA TYPE 8,28
194,http://www.orpha.net/ORDO/Orphanet_443162,NDE1-RELATED MICROHYDRANENCEPHALY,24
195,http://www.orpha.net/ORDO/Orphanet_2462,SHPRINTZEN-GOLDBERG SYNDROME,84
196,http://www.orpha.net/ORDO/Orphanet_98869,CONGENITAL DYSERYTHROPOIETIC ANEMIA TYPE I,19
197,http://www.orpha.net/ORDO/Orphanet_46059,LATHOSTEROLOSIS,71
198,http://www.orpha.net/ORDO/Orphanet_498497,SHORT RIB-POLYDACTYLY SYNDROME TYPE 5,33
199,http://www.orpha.net/ORDO/Orphanet_2345,ISOLATED KLIPPEL-FEIL SYNDROME,44
200,http://www.orpha.net/ORDO/Orphanet_168829,PRIMARY PERITONEAL CARCINOMA,6
201,http://www.orpha.net/ORDO/Orphanet_98811,PAROXYSMAL EXERTION-INDUCED DYSKINESIA,24
202,http://www.orpha.net/ORDO/Orphanet_93623,DENT DISEASE TYPE 2,13
203,http://www.orpha.net/ORDO/Orphanet_98881,FAMILIAL DYSFIBRINOGENEMIA,4
204,http://www.orpha.net/ORDO/Orphanet_391665,HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA,37
205,http://www.orpha.net/ORDO/Orphanet_2309,PACHYONYCHIA CONGENITA,40
206,http://www.orpha.net/ORDO/Orphanet_98905,CONGENITAL MULTICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA,56
207,http://www.orpha.net/ORDO/Orphanet_464336,BENTA DISEASE,5
208,http://www.orpha.net/ORDO/Orphanet_500095,TALL STATURE-INTELLECTUAL DISABILITY-RENAL ANOMALIES SYNDROME,31
209,http://www.orpha.net/ORDO/Orphanet_64752,HEREDITARY SENSORY AND AUTONOMIC NEUROPATHY TYPE 5,17
210,http://www.orpha.net/ORDO/Orphanet_35706,GLUTARIC ACIDEMIA TYPE 3,8
211,http://www.orpha.net/ORDO/Orphanet_98856,CHARCOT-MARIE-TOOTH DISEASE TYPE 2B1,19
212,http://www.orpha.net/ORDO/Orphanet_439218,KCNQ2-RELATED EPILEPTIC ENCEPHALOPATHY,25
213,http://www.orpha.net/ORDO/Orphanet_2466,MASA SYNDROME,24
214,http://www.orpha.net/ORDO/Orphanet_1031,ENAMEL-RENAL SYNDROME,15
215,http://www.orpha.net/ORDO/Orphanet_2297,INSULIN-RESISTANCE SYNDROME TYPE A,7
216,http://www.orpha.net/ORDO/Orphanet_158014,ROSAÏ-DORFMAN DISEASE,24
217,http://www.orpha.net/ORDO/Orphanet_93592,JUVENILE NEPHRONOPHTHISIS,23
218,http://www.orpha.net/ORDO/Orphanet_93606,NEPHROGENIC SYNDROME OF INAPPROPRIATE ANTIDIURESIS,8
219,http://www.orpha.net/ORDO/Orphanet_98818,LANDAU-KLEFFNER SYNDROME,14
220,http://www.orpha.net/ORDO/Orphanet_275517,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME WITH RECURRENT VIRAL INFECTIONS,12
221,http://www.orpha.net/ORDO/Orphanet_63273,DISTAL MYOPATHY WITH POSTERIOR LEG AND ANTERIOR HAND INVOLVEMENT,11
222,http://www.orpha.net/ORDO/Orphanet_295197,SYNPOLYDACTYLY TYPE 2,7
223,http://www.orpha.net/ORDO/Orphanet_93599,PRIMARY HYPEROXALURIA TYPE 2,11
224,http://www.orpha.net/ORDO/Orphanet_93583,CONGENITAL THROMBOTIC THROMBOCYTOPENIC PURPURA,18
225,http://www.orpha.net/ORDO/Orphanet_439212,EARLY-ONSET MYOPATHY-AREFLEXIA-RESPIRATORY DISTRESS-DYSPHAGIA SYNDROME,25
226,http://www.orpha.net/ORDO/Orphanet_238769,1Q44 MICRODELETION SYNDROME,32
227,http://www.orpha.net/ORDO/Orphanet_98904,CONGENITAL MYOPATHY WITH EXCESS OF THIN FILAMENTS,41
228,http://www.orpha.net/ORDO/Orphanet_2346,ANGIOOSTEOHYPERTROPHIC SYNDROME,4
229,http://www.orpha.net/ORDO/Orphanet_2248,HYPOPLASTIC LEFT HEART SYNDROME,11
230,http://www.orpha.net/ORDO/Orphanet_500150,BRAIN MALFORMATIONS-MUSCULOSKELETAL ABNORMALITIES-FACIAL DYSMORPHISM-INTELLECTUAL DISABILITY SYNDROME,42
231,http://www.orpha.net/ORDO/Orphanet_208441,BILATERAL PARASAGITTAL PARIETO-OCCIPITAL POLYMICROGYRIA,9
232,http://www.orpha.net/ORDO/Orphanet_494547,SQUAMOUS CELL CARCINOMA OF THE HYPOPHARYNX,2
233,http://www.orpha.net/ORDO/Orphanet_319160,CONGENITAL MYOPATHY WITH INTERNAL NUCLEI AND ATYPICAL CORES,7
234,http://www.orpha.net/ORDO/Orphanet_2301,CONGENITAL SHORT BOWEL SYNDROME,33
235,http://www.orpha.net/ORDO/Orphanet_93608,AUTOSOMAL DOMINANT DISTAL RENAL TUBULAR ACIDOSIS,10
236,http://www.orpha.net/ORDO/Orphanet_329931,C3 GLOMERULONEPHRITIS,5
237,http://www.orpha.net/ORDO/Orphanet_1001,2Q37 MICRODELETION SYNDROME,73
238,http://www.orpha.net/ORDO/Orphanet_93589,LATE-ONSET NEPHRONOPHTHISIS,23
239,http://www.orpha.net/ORDO/Orphanet_1018,X-LINKED ALPORT SYNDROME-DIFFUSE LEIOMYOMATOSIS,18
240,http://www.orpha.net/ORDO/Orphanet_98853,AUTOSOMAL DOMINANT EMERY-DREIFUSS MUSCULAR DYSTROPHY,63
241,http://www.orpha.net/ORDO/Orphanet_357329,COMBINED IMMUNODEFICIENCY DUE TO IL21R DEFICIENCY,11
242,http://www.orpha.net/ORDO/Orphanet_411788,FAMILIAL ISOLATED TRICHOMEGALY,4
243,http://www.orpha.net/ORDO/Orphanet_439254,ITM2B AMYLOIDOSIS,14
244,http://www.orpha.net/ORDO/Orphanet_2300,MULTIPLE INTESTINAL ATRESIA,16
245,http://www.orpha.net/ORDO/Orphanet_2322,KABUKI SYNDROME,105
246,http://www.orpha.net/ORDO/Orphanet_2484,MELNICK-NEEDLES SYNDROME,65
247,http://www.orpha.net/ORDO/Orphanet_31837,PULMONARY VENOOCCLUSIVE DISEASE,4
248,http://www.orpha.net/ORDO/Orphanet_485275,ACQUIRED SCHIZENCEPHALY,3
249,http://www.orpha.net/ORDO/Orphanet_275534,MYOSTATIN-RELATED MUSCLE HYPERTROPHY,2
250,http://www.orpha.net/ORDO/Orphanet_319308,MIT FAMILY TRANSLOCATION RENAL CELL CARCINOMA,2
251,http://www.orpha.net/ORDO/Orphanet_2438,HAND-FOOT-GENITAL SYNDROME,38
